etth1,192,0.4547446370124817,0.4715685546398163
etth1,24,0.31513363122940063,0.3748195767402649
etth1,360,0.5034313201904297,0.5056617259979248
etth1,48,0.35686570405960083,0.4020273983478546
etth1,720,0.5923871994018555,0.5661680698394775
etth1,96,0.40478459000587463,0.43488579988479614
etth2,192,0.21017518639564514,0.32127413153648376
etth2,24,0.10991130024194717,0.22588539123535156
etth2,360,0.2622934877872467,0.36813923716545105
etth2,48,0.1347959190607071,0.250961571931839
etth2,720,0.3757997453212738,0.4478325843811035
etth2,96,0.16869685053825378,0.28366902470588684
ettm1,192,0.3934815526008606,0.41754135489463806
ettm1,24,0.25241905450820923,0.3282204270362854
ettm1,360,0.45543012022972107,0.45457443594932556
ettm1,48,0.31200316548347473,0.37097352743148804
ettm1,720,0.506306529045105,0.49150121212005615
ettm1,96,0.33891531825065613,0.38747137784957886
ettm2,192,0.14308981597423553,0.2618504762649536
ettm2,24,0.07375306636095047,0.18373623490333557
ettm2,360,0.18019011616706848,0.29816949367523193
ettm2,48,0.09718745201826096,0.2134389877319336
ettm2,720,0.23101148009300232,0.3426080048084259
ettm2,96,0.11524809896945953,0.23258471488952637
exchange,192,0.10125619173049927,0.23776394128799438
exchange,24,0.015303553082048893,0.08330181986093521
exchange,360,0.18687579035758972,0.3355535864830017
exchange,48,0.026267321780323982,0.11295444518327713
exchange,720,0.37568244338035583,0.4901905357837677
exchange,96,0.049422405660152435,0.159757599234581
finance,24,0.9063162803649902,0.6324177384376526
finance,36,0.925904393196106,0.6558777689933777
finance,48,0.9503069519996643,0.6750662326812744
finance,60,0.9712650775909424,0.6915106773376465
gweather,192,0.236709862947464,0.2968682050704956
gweather,24,0.11993082612752914,0.17210501432418823
gweather,360,0.28639107942581177,0.33634153008461
gweather,48,0.16096007823944092,0.22203253209590912
gweather,720,0.3437444865703583,0.38281169533729553
gweather,96,0.19701850414276123,0.2582467198371887
ill,24,1.294586181640625,0.7884478569030762
ill,36,1.3116790056228638,0.7841417789459229
ill,48,1.309650182723999,0.7785699963569641
ill,60,1.3181730508804321,0.7768386006355286
wht,192,0.5591574311256409,0.5431751608848572
wht,24,0.3644494116306305,0.394304484128952
wht,360,0.5898975133895874,0.5653237700462341
wht,48,0.43523669242858887,0.4511663317680359
wht,720,0.6433594226837158,0.6012434363365173
wht,96,0.5009728670120239,0.5015602707862854
